step,actic loss,critic loss,average distance,time
11220,-0.7214,0.4431,4.7113,0min5sec
11230,-0.7208,0.4428,4.7110,0min5sec
11240,-0.7203,0.4425,4.7106,0min5sec
11250,-0.7198,0.4423,4.7103,0min5sec
11260,-0.7192,0.4420,4.7099,0min5sec
11270,-0.7187,0.4417,4.7096,0min5sec
11280,-0.7182,0.4414,4.7092,0min5sec
11290,-0.7176,0.4411,4.7089,0min5sec
11300,-0.7171,0.4409,4.7086,0min5sec
11310,-0.7165,0.4406,4.7082,0min5sec
11320,-0.7160,0.4403,4.7079,0min5sec
11330,-0.7155,0.4401,4.7076,0min5sec
11340,-0.7150,0.4398,4.7072,0min5sec
11350,-0.7144,0.4395,4.7068,0min5sec
11360,-0.7139,0.4392,4.7065,0min5sec
11370,-0.7133,0.4389,4.7061,0min5sec
11380,-0.7128,0.4386,4.7057,0min5sec
11390,-0.7122,0.4383,4.7053,0min5sec
11400,-0.7117,0.4380,4.7050,0min5sec
11410,-0.7112,0.4377,4.7045,0min5sec
11420,-0.7106,0.4374,4.7041,0min5sec
11430,-0.7101,0.4372,4.7037,0min5sec
11440,-0.7095,0.4369,4.7033,0min5sec
11450,-0.7089,0.4366,4.7029,0min5sec
11460,-0.7084,0.4363,4.7026,0min5sec
11470,-0.7080,0.4360,4.7023,0min5sec
11480,-0.7074,0.4357,4.7019,0min5sec
11490,-0.7069,0.4354,4.7016,0min5sec
11500,-0.7063,0.4351,4.7012,0min5sec
11510,-0.7058,0.4349,4.7008,0min5sec
11520,-0.7053,0.4346,4.7006,0min5sec
11530,-0.7048,0.4343,4.7003,0min5sec
11540,-0.7043,0.4341,4.7000,0min5sec
11550,-0.7038,0.4338,4.6996,0min5sec
11560,-0.7033,0.4335,4.6993,0min5sec
11570,-0.7028,0.4332,4.6989,0min5sec
11580,-0.7023,0.4330,4.6986,0min5sec
11590,-0.7018,0.4327,4.6982,0min5sec
11600,-0.7013,0.4324,4.6979,0min5sec
11610,-0.7008,0.4321,4.6975,0min5sec
11620,-0.7003,0.4318,4.6972,0min5sec
11630,-0.6997,0.4316,4.6968,0min5sec
11640,-0.6992,0.4313,4.6965,0min5sec
11650,-0.6987,0.4310,4.6962,0min5sec
11660,-0.6983,0.4308,4.6959,0min5sec
11670,-0.6978,0.4305,4.6957,0min5sec
11680,-0.6973,0.4303,4.6953,0min5sec
11690,-0.6968,0.4300,4.6950,0min5sec
11700,-0.6963,0.4297,4.6947,0min5sec
11710,-0.6958,0.4295,4.6944,0min5sec
11720,-0.6953,0.4293,4.6942,0min5sec
11730,-0.6948,0.4290,4.6939,0min5sec
11740,-0.6943,0.4288,4.6936,0min5sec
11750,-0.6939,0.4285,4.6933,0min5sec
11760,-0.6934,0.4283,4.6931,0min5sec
11770,-0.6930,0.4280,4.6929,0min5sec
11780,-0.6926,0.4278,4.6927,0min5sec
11790,-0.6921,0.4275,4.6925,0min5sec
11800,-0.6917,0.4273,4.6923,0min5sec
11810,-0.6912,0.4270,4.6921,0min5sec
11820,-0.6906,0.4268,4.6919,0min5sec
11830,-0.6902,0.4266,4.6916,0min5sec
11840,-0.6897,0.4263,4.6913,0min5sec
11850,-0.6892,0.4260,4.6910,0min5sec
11860,-0.6887,0.4257,4.6906,0min5sec
11870,-0.6881,0.4255,4.6903,0min5sec
11880,-0.6876,0.4252,4.6900,0min5sec
11890,-0.6872,0.4249,4.6897,0min5sec
11900,-0.6868,0.4247,4.6895,0min5sec
11910,-0.6863,0.4245,4.6892,0min5sec
11920,-0.6858,0.4242,4.6888,0min5sec
11930,-0.6854,0.4239,4.6885,0min5sec
11940,-0.6849,0.4237,4.6882,0min5sec
11950,-0.6844,0.4234,4.6879,0min5sec
11960,-0.6840,0.4231,4.6876,0min5sec
11970,-0.6835,0.4229,4.6873,0min5sec
11980,-0.6830,0.4226,4.6870,0min5sec
11990,-0.6825,0.4224,4.6867,0min5sec
12000,-0.6820,0.4221,4.6864,0min5sec
12010,-0.6816,0.4218,4.6860,0min5sec
12020,-0.6811,0.4216,4.6857,0min5sec
12030,-0.6806,0.4213,4.6854,0min5sec
12040,-0.6801,0.4210,4.6851,0min5sec
12050,-0.6796,0.4208,4.6848,0min5sec
12060,-0.6792,0.4205,4.6844,0min5sec
12070,-0.6788,0.4203,4.6842,0min5sec
12080,-0.6785,0.4201,4.6841,0min5sec
12090,-0.6780,0.4199,4.6838,0min5sec
12100,-0.6775,0.4196,4.6836,0min5sec
12110,-0.6771,0.4194,4.6832,0min5sec
12120,-0.6766,0.4191,4.6829,0min5sec
12130,-0.6761,0.4188,4.6826,0min5sec
12140,-0.6756,0.4186,4.6823,0min5sec
12150,-0.6751,0.4183,4.6819,0min5sec
12160,-0.6746,0.4181,4.6816,0min5sec
12170,-0.6742,0.4178,4.6812,0min5sec
12180,-0.6737,0.4175,4.6809,0min5sec
12190,-0.6732,0.4173,4.6805,0min5sec
12200,-0.6727,0.4170,4.6802,0min5sec
12210,-0.6722,0.4168,4.6800,0min5sec
12220,-0.6718,0.4165,4.6796,0min5sec
12230,-0.6713,0.4163,4.6793,0min5sec
12240,-0.6708,0.4160,4.6790,0min5sec
12250,-0.6704,0.4158,4.6787,0min5sec
12260,-0.6699,0.4155,4.6783,0min5sec
12270,-0.6694,0.4153,4.6780,0min5sec
12280,-0.6690,0.4150,4.6778,0min5sec
12290,-0.6686,0.4148,4.6775,0min5sec
12300,-0.6681,0.4145,4.6772,0min5sec
12310,-0.6677,0.4143,4.6769,0min5sec
12320,-0.6672,0.4140,4.6766,0min5sec
12330,-0.6668,0.4138,4.6762,0min5sec
12340,-0.6664,0.4135,4.6759,0min5sec
12350,-0.6659,0.4133,4.6757,0min5sec
12360,-0.6654,0.4130,4.6754,0min5sec
12370,-0.6650,0.4128,4.6750,0min5sec
12380,-0.6645,0.4125,4.6748,0min5sec
12390,-0.6641,0.4123,4.6745,0min5sec
12400,-0.6636,0.4121,4.6742,0min5sec
12410,-0.6632,0.4118,4.6739,0min5sec
12420,-0.6628,0.4116,4.6736,0min5sec
12430,-0.6624,0.4113,4.6734,0min5sec
12440,-0.6621,0.4111,4.6732,0min5sec
12450,-0.6617,0.4109,4.6731,0min5sec
12460,-0.6613,0.4107,4.6729,0min5sec
12470,-0.6609,0.4105,4.6727,0min5sec
12480,-0.6605,0.4103,4.6724,0min5sec
12490,-0.6602,0.4100,4.6722,0min5sec
12500,-0.6598,0.4098,4.6721,0min5sec
12510,-0.6595,0.4097,4.6720,0min5sec
12520,-0.6592,0.4095,4.6718,0min5sec
12530,-0.6587,0.4092,4.6716,0min5sec
12540,-0.6583,0.4090,4.6714,0min5sec
12550,-0.6580,0.4088,4.6712,0min5sec
12560,-0.6576,0.4086,4.6712,0min5sec
12570,-0.6572,0.4084,4.6710,0min5sec
12580,-0.6568,0.4082,4.6707,0min5sec
12590,-0.6564,0.4079,4.6704,0min5sec
12600,-0.6560,0.4077,4.6700,0min5sec
12610,-0.6555,0.4074,4.6697,0min5sec
12620,-0.6551,0.4072,4.6695,0min5sec
12630,-0.6547,0.4070,4.6692,0min5sec
12640,-0.6542,0.4067,4.6689,0min5sec
12650,-0.6538,0.4065,4.6686,0min5sec
12660,-0.6534,0.4063,4.6683,0min5sec
12670,-0.6530,0.4060,4.6680,0min5sec
12680,-0.6525,0.4058,4.6676,0min5sec
12690,-0.6521,0.4055,4.6673,0min5sec
12700,-0.6517,0.4053,4.6670,0min5sec
12710,-0.6513,0.4050,4.6667,0min5sec
12720,-0.6509,0.4048,4.6665,0min5sec
12730,-0.6505,0.4046,4.6663,0min5sec
12740,-0.6501,0.4044,4.6662,0min5sec
12750,-0.6497,0.4043,4.6660,0min5sec
12760,-0.6493,0.4040,4.6657,0min5sec
12770,-0.6488,0.4038,4.6654,0min5sec
12780,-0.6484,0.4036,4.6652,0min5sec
12790,-0.6480,0.4033,4.6649,0min5sec
12800,-0.6476,0.4031,4.6646,0min5sec
12810,-0.6473,0.4029,4.6644,0min5sec
12820,-0.6469,0.4027,4.6642,0min5sec
12830,-0.6464,0.4024,4.6639,0min5sec
12840,-0.6460,0.4022,4.6635,0min5sec
12850,-0.6456,0.4020,4.6632,0min5sec
12860,-0.6451,0.4017,4.6629,0min5sec
12870,-0.6447,0.4015,4.6626,0min5sec
12880,-0.6443,0.4013,4.6623,0min5sec
12890,-0.6439,0.4010,4.6620,0min5sec
12900,-0.6434,0.4008,4.6617,0min5sec
12910,-0.6431,0.4006,4.6615,0min5sec
12920,-0.6427,0.4004,4.6612,0min5sec
12930,-0.6423,0.4001,4.6610,0min5sec
12940,-0.6419,0.3999,4.6607,0min5sec
12950,-0.6415,0.3997,4.6605,0min5sec
12960,-0.6412,0.3995,4.6603,0min5sec
12970,-0.6407,0.3993,4.6601,0min5sec
12980,-0.6403,0.3991,4.6599,0min5sec
12990,-0.6399,0.3989,4.6596,0min5sec
